,Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
983,Bachelors,2013,Bangalore,3,24,Male,No,2,0
2408,Bachelors,2017,Bangalore,3,27,Male,Yes,5,0
2577,Masters,2017,New Delhi,2,30,Female,No,2,0
27,Bachelors,2015,Bangalore,3,23,Male,No,1,0
1490,Bachelors,2015,Bangalore,3,28,Male,No,5,0
1206,Masters,2017,New Delhi,2,28,Male,No,4,0
418,Bachelors,2016,Bangalore,3,24,Male,No,2,0
2109,Masters,2017,New Delhi,2,26,Male,No,4,0
3059,Bachelors,2015,Bangalore,3,39,Male,No,3,0
1958,Masters,2017,New Delhi,1,27,Male,No,5,0
2776,Bachelors,2016,Bangalore,3,28,Male,No,3,0
2560,Masters,2015,Pune,3,29,Female,No,4,0
1869,Bachelors,2017,Bangalore,3,24,Male,No,2,0
1186,Bachelors,2018,Bangalore,3,28,Male,No,2,1
2162,Bachelors,2014,Pune,2,27,Female,No,5,1
3512,Bachelors,2016,Bangalore,3,37,Male,No,2,0
3459,Masters,2017,New Delhi,3,35,Male,Yes,2,0
3567,PHD,2016,New Delhi,3,41,Male,No,1,0
1326,PHD,2017,New Delhi,3,27,Female,No,5,0
329,Bachelors,2017,Bangalore,3,24,Male,No,2,0
552,Bachelors,2012,Pune,2,26,Female,No,4,1
249,Masters,2015,New Delhi,3,26,Female,No,4,1
3086,Bachelors,2016,Bangalore,3,32,Male,No,1,0
44,Bachelors,2015,Pune,3,39,Male,No,4,0
2052,Bachelors,2018,Bangalore,3,28,Male,No,1,1
2206,Bachelors,2013,Bangalore,2,30,Female,No,1,1
2131,Bachelors,2013,Bangalore,1,30,Male,No,1,0
41,Masters,2017,New Delhi,2,23,Male,No,1,0
2726,Bachelors,2018,Bangalore,3,30,Male,Yes,2,1
1002,Masters,2017,New Delhi,3,28,Female,No,3,0
3787,Bachelors,2012,New Delhi,3,40,Male,No,3,0
1569,Bachelors,2016,Pune,3,27,Male,No,5,0
958,Masters,2013,Pune,3,26,Male,No,4,0
3954,Bachelors,2016,Pune,3,40,Male,No,5,0
2447,Bachelors,2015,Pune,3,27,Female,No,5,0
1716,Bachelors,2016,Pune,3,28,Female,No,4,1
3078,Masters,2018,Bangalore,3,39,Male,No,3,1
599,Bachelors,2016,Bangalore,3,28,Male,No,2,0
474,Bachelors,2015,Pune,2,28,Female,No,1,1
2870,Bachelors,2013,Pune,3,27,Male,No,5,0
1119,Masters,2013,New Delhi,2,27,Female,No,5,1
261,Bachelors,2016,Pune,2,27,Female,No,5,1
1694,Bachelors,2018,Bangalore,3,26,Male,No,4,1
43,Bachelors,2014,Bangalore,3,36,Male,No,0,0
3026,Bachelors,2018,Bangalore,3,37,Male,Yes,5,1
1064,Bachelors,2014,Bangalore,3,27,Female,Yes,5,1
2604,Bachelors,2014,Pune,3,29,Male,No,3,0
133,Masters,2017,Bangalore,3,26,Male,No,4,0
701,Bachelors,2015,Bangalore,3,27,Male,Yes,5,0
4642,Bachelors,2012,Bangalore,3,36,Female,No,4,0
2135,Bachelors,2017,Pune,2,26,Female,No,4,1
2164,Bachelors,2016,Bangalore,3,30,Male,Yes,1,0
3311,Bachelors,2012,Bangalore,3,31,Male,Yes,5,0
1493,Masters,2017,New Delhi,3,27,Female,No,5,1
3531,Bachelors,2012,Pune,3,39,Male,No,0,0
1690,Bachelors,2017,New Delhi,2,25,Male,No,3,1
1274,Bachelors,2014,Bangalore,3,25,Male,No,3,0
4240,Bachelors,2012,Pune,1,31,Male,No,4,0
3094,Bachelors,2015,Pune,3,41,Female,No,3,1
1013,Bachelors,2017,Bangalore,3,25,Male,No,3,0
2128,Bachelors,2015,Bangalore,3,30,Female,No,2,0
4628,Bachelors,2013,Bangalore,3,39,Female,No,5,0
4158,Bachelors,2012,New Delhi,3,36,Female,No,4,0
1334,Bachelors,2014,Bangalore,3,24,Male,No,2,0
1527,Masters,2017,Pune,2,27,Male,No,5,1
2401,Bachelors,2012,Bangalore,3,28,Female,No,1,0
1271,Bachelors,2018,Pune,3,26,Male,No,4,1
3349,Bachelors,2017,Bangalore,3,34,Female,Yes,0,0
1103,Bachelors,2017,Pune,2,24,Male,No,2,0
2458,Bachelors,2015,Pune,3,29,Female,No,1,1
184,Masters,2017,New Delhi,2,28,Female,No,1,1
84,Bachelors,2015,Bangalore,3,27,Female,Yes,5,1
4384,Bachelors,2014,Bangalore,3,30,Male,No,0,0
1951,Bachelors,2013,Bangalore,3,25,Male,No,3,0
882,Bachelors,2017,Bangalore,3,24,Female,No,2,0
3253,Bachelors,2012,Bangalore,3,40,Male,No,0,0
3904,Masters,2012,New Delhi,3,34,Female,No,3,0
3167,Bachelors,2013,Bangalore,3,35,Male,No,2,1
3163,Masters,2017,New Delhi,3,38,Male,No,2,0
3361,Bachelors,2017,Bangalore,3,34,Male,No,3,0
2928,Bachelors,2015,Pune,3,29,Male,No,0,0
2721,PHD,2015,Pune,2,26,Female,No,4,0
321,Bachelors,2012,Pune,3,28,Male,No,2,0
1321,Bachelors,2016,Bangalore,3,24,Female,No,2,0
4430,Bachelors,2016,Pune,3,33,Male,No,2,0
2814,Bachelors,2017,Bangalore,3,29,Male,No,0,0
4162,Bachelors,2015,Bangalore,3,35,Female,No,0,1
2763,Bachelors,2017,Bangalore,3,27,Male,No,5,1
1338,Bachelors,2018,New Delhi,3,26,Female,No,4,1
4540,Bachelors,2016,Bangalore,3,23,Male,No,1,0
181,Bachelors,2015,Pune,3,27,Male,No,5,0
3143,Bachelors,2015,Bangalore,3,38,Male,No,3,1
499,Bachelors,2013,Bangalore,3,26,Male,Yes,4,1
2915,Bachelors,2018,Bangalore,3,27,Male,No,5,1
1195,Bachelors,2014,Bangalore,3,28,Male,No,4,0
3639,Bachelors,2012,Pune,2,35,Female,No,1,1
1748,Bachelors,2014,Pune,2,27,Male,No,5,0
2147,Bachelors,2015,Bangalore,3,30,Female,No,1,1
1136,Bachelors,2018,Bangalore,3,27,Female,Yes,5,1
319,Bachelors,2016,Bangalore,3,27,Male,No,5,0
839,Bachelors,2012,Pune,3,24,Male,No,2,0
2399,Bachelors,2012,Bangalore,3,28,Male,No,1,0
1622,Bachelors,2016,New Delhi,3,28,Female,No,4,0
1307,Bachelors,2012,Bangalore,3,26,Female,No,4,0
973,Bachelors,2013,Pune,2,24,Female,No,2,1
4064,Masters,2017,New Delhi,2,35,Male,No,2,0
4342,Bachelors,2012,Bangalore,3,31,Male,No,0,0
1451,Bachelors,2014,Bangalore,3,24,Male,No,2,0
2478,Bachelors,2012,Pune,3,26,Male,No,4,0
1477,PHD,2018,New Delhi,3,24,Female,No,2,1
3394,Bachelors,2013,Bangalore,3,41,Male,No,2,0
469,PHD,2013,New Delhi,2,27,Female,No,5,0
395,PHD,2013,Bangalore,3,25,Male,No,3,0
2693,Bachelors,2015,Bangalore,3,30,Male,No,4,0
569,Bachelors,2016,Bangalore,3,26,Male,No,4,0
2340,Bachelors,2018,Bangalore,3,26,Female,Yes,4,1
1927,Bachelors,2013,New Delhi,3,28,Female,Yes,2,0
3831,Masters,2016,New Delhi,3,37,Female,No,5,0
3343,Bachelors,2015,Pune,2,40,Female,No,2,1
396,Bachelors,2014,Bangalore,3,25,Male,No,3,0
273,Masters,2013,New Delhi,3,25,Male,No,3,0
2126,Bachelors,2014,Pune,2,28,Female,No,1,1
4378,Masters,2017,New Delhi,2,24,Female,No,2,1
3894,PHD,2013,New Delhi,3,36,Male,No,3,1
3183,Bachelors,2017,Pune,3,34,Female,No,1,1
3046,Masters,2017,New Delhi,2,35,Female,No,2,1
2267,Masters,2012,Pune,3,30,Male,No,1,0
3013,Bachelors,2016,Bangalore,3,32,Male,No,1,0
4059,Bachelors,2012,Pune,2,31,Female,No,5,1
2657,Bachelors,2012,Bangalore,3,27,Female,No,5,0
483,Bachelors,2012,Bangalore,3,26,Female,No,4,0
1576,Bachelors,2017,Bangalore,3,25,Female,No,3,1
1960,Bachelors,2014,Bangalore,3,24,Male,No,2,0
1533,Masters,2017,New Delhi,3,28,Male,No,0,0
4480,Masters,2018,New Delhi,3,26,Male,No,4,1
4424,Bachelors,2015,Pune,3,39,Female,No,2,1
4361,Bachelors,2014,Bangalore,3,38,Male,Yes,5,0
860,Bachelors,2015,Bangalore,3,27,Male,No,5,1
2307,Bachelors,2015,Bangalore,3,27,Male,No,5,0
3333,Masters,2018,New Delhi,3,34,Male,No,2,1
427,Bachelors,2013,Bangalore,3,26,Female,No,4,0
4617,Bachelors,2012,Bangalore,3,39,Female,No,1,0
935,Masters,2018,Pune,3,27,Male,No,5,1
1387,Bachelors,2016,Bangalore,3,27,Female,No,5,0
1854,Bachelors,2014,Bangalore,3,27,Male,Yes,5,0
786,Bachelors,2016,Pune,3,28,Male,No,1,0
2225,Masters,2017,Pune,2,26,Female,No,4,1
2489,PHD,2015,New Delhi,3,28,Male,No,2,0
1410,Bachelors,2016,Bangalore,3,24,Female,No,2,0
4470,Masters,2017,New Delhi,2,25,Female,No,3,1
3482,Bachelors,2017,Pune,2,33,Female,No,4,1
3866,Bachelors,2015,Pune,2,32,Female,No,2,1
707,Masters,2017,New Delhi,2,24,Male,No,2,0
2333,Bachelors,2015,Bangalore,3,29,Male,No,2,0
1439,Bachelors,2013,Bangalore,3,26,Male,No,4,0
4210,Bachelors,2012,Bangalore,3,23,Female,No,1,1
1691,Bachelors,2015,New Delhi,3,27,Female,No,5,0
884,Bachelors,2014,Bangalore,3,26,Male,No,4,1
954,Masters,2017,Pune,2,28,Male,No,3,0
3448,Bachelors,2014,Bangalore,3,35,Female,No,4,0
3053,Bachelors,2015,Pune,3,35,Male,Yes,5,0
3113,Bachelors,2014,Bangalore,3,40,Female,No,0,0
4465,Bachelors,2014,Bangalore,3,38,Male,No,2,0
196,Bachelors,2017,Pune,3,24,Male,No,2,0
4537,Bachelors,2015,Bangalore,3,31,Male,No,2,1
2362,Bachelors,2017,Bangalore,3,29,Male,No,1,0
123,Bachelors,2012,Bangalore,3,26,Male,No,4,1
1584,Bachelors,2014,Pune,3,26,Male,No,4,0
3767,Bachelors,2017,New Delhi,3,33,Female,No,1,1
1311,Bachelors,2013,Bangalore,3,26,Female,No,4,0
4285,Bachelors,2018,Bangalore,3,38,Male,No,2,1
1148,Bachelors,2013,New Delhi,2,25,Female,No,3,1
2545,Bachelors,2016,Bangalore,3,29,Male,No,5,0
2014,Bachelors,2016,Bangalore,3,30,Female,No,2,1
2196,Bachelors,2014,Bangalore,1,29,Male,No,2,0
717,Bachelors,2015,Bangalore,3,26,Male,No,4,0
4122,Bachelors,2015,Pune,1,34,Female,No,3,1
2672,Masters,2017,New Delhi,2,29,Male,No,1,0
1291,Bachelors,2012,Bangalore,3,28,Male,No,1,0
2985,Bachelors,2013,Bangalore,3,26,Male,No,4,0
2667,Bachelors,2012,New Delhi,3,30,Female,Yes,3,0
881,Bachelors,2014,Bangalore,3,26,Male,No,4,1
692,Bachelors,2018,Bangalore,3,27,Male,No,5,1
2202,Bachelors,2015,Bangalore,3,28,Female,No,1,0
3454,Bachelors,2017,Pune,2,32,Female,No,2,1
4387,Bachelors,2014,Bangalore,3,37,Male,No,4,0
832,Masters,2017,New Delhi,2,27,Female,No,5,1
191,Bachelors,2015,Bangalore,3,26,Male,No,4,0
3851,Bachelors,2015,Pune,3,32,Female,No,0,1
511,Bachelors,2012,Bangalore,3,24,Male,Yes,2,0
28,Bachelors,2013,Pune,2,31,Female,No,2,1
1256,Masters,2017,Bangalore,2,24,Male,No,2,1
4243,Bachelors,2017,Bangalore,2,25,Female,No,3,1
4602,Bachelors,2015,Bangalore,3,39,Male,No,2,0
3743,Bachelors,2015,Bangalore,3,34,Male,No,0,0
1752,Bachelors,2012,New Delhi,3,28,Male,No,5,0
3841,Bachelors,2015,Bangalore,1,36,Male,No,1,0
2632,Bachelors,2017,Pune,3,27,Male,No,5,0
4647,Bachelors,2016,Pune,3,30,Male,No,2,0
163,Bachelors,2016,Bangalore,3,25,Male,No,3,1
2673,Bachelors,2013,New Delhi,3,28,Female,No,3,0
4597,Bachelors,2012,Bangalore,3,25,Male,No,3,0
3206,Masters,2014,Bangalore,3,35,Female,No,2,1
3436,Bachelors,2015,Bangalore,3,36,Male,No,1,0
2559,Bachelors,2014,New Delhi,3,29,Female,No,2,0
2298,Bachelors,2017,New Delhi,3,28,Female,No,1,0
2088,Bachelors,2014,Bangalore,3,26,Male,No,4,1
2311,Bachelors,2013,Pune,3,29,Male,No,2,0
1756,Bachelors,2017,New Delhi,2,27,Female,No,5,0
4376,Masters,2015,Pune,2,31,Female,No,2,0
669,PHD,2014,New Delhi,3,28,Male,No,2,1
1568,Bachelors,2018,Pune,3,27,Female,No,5,1
162,Masters,2017,New Delhi,3,24,Female,No,2,1
3166,Bachelors,2015,Pune,2,36,Female,No,1,1
1381,Bachelors,2015,Pune,2,24,Female,No,2,1
3444,Bachelors,2014,New Delhi,3,40,Female,No,3,1
1922,Bachelors,2017,New Delhi,2,26,Female,No,4,1
1487,Bachelors,2015,Bangalore,3,27,Female,Yes,5,1
3942,Bachelors,2017,Pune,3,37,Female,No,0,0
3695,Bachelors,2016,Pune,3,39,Male,No,4,0
4377,Bachelors,2013,Bangalore,3,22,Male,Yes,0,0
833,Masters,2013,New Delhi,2,27,Female,No,5,1
3534,Bachelors,2013,Pune,3,36,Male,No,1,0
2407,Bachelors,2017,Bangalore,3,29,Female,No,1,0
2053,Bachelors,2015,Pune,2,26,Female,No,4,1
1252,Masters,2013,Bangalore,3,27,Male,No,5,1
1226,Bachelors,2016,Bangalore,3,26,Male,No,4,0
4408,Bachelors,2013,Bangalore,3,27,Female,No,5,0
2702,Bachelors,2016,Pune,3,30,Male,No,0,0
2556,Bachelors,2015,Pune,2,26,Female,No,4,1
26,Bachelors,2016,Bangalore,3,37,Male,No,2,0
1994,Bachelors,2016,Pune,3,26,Male,No,4,0
1815,Bachelors,2015,Bangalore,3,27,Male,No,5,0
4006,Bachelors,2014,Bangalore,3,28,Male,No,2,0
358,Masters,2015,Pune,2,25,Female,No,3,1
984,Bachelors,2015,Bangalore,3,25,Female,No,3,0
1042,Bachelors,2014,Bangalore,3,25,Male,No,3,0
2611,Bachelors,2016,Bangalore,3,28,Female,No,1,0
352,Bachelors,2012,Pune,3,26,Male,No,4,0
906,Bachelors,2018,Bangalore,3,27,Male,Yes,5,1
949,Bachelors,2013,Bangalore,3,28,Female,No,1,1
4280,Bachelors,2012,Bangalore,3,25,Male,No,3,1
1861,Bachelors,2013,Bangalore,3,28,Female,No,3,0
1821,Masters,2017,Bangalore,2,24,Female,No,2,0
1743,PHD,2014,New Delhi,3,24,Male,No,2,0
3114,Bachelors,2016,Bangalore,3,41,Male,No,1,0
1942,Bachelors,2014,Bangalore,3,25,Male,No,3,0
3458,Masters,2016,Bangalore,3,35,Female,No,1,1
154,Bachelors,2016,Pune,2,24,Female,No,2,1
1233,Bachelors,2017,Bangalore,3,27,Female,No,5,0
1735,Masters,2017,Pune,2,27,Female,No,5,0
607,Bachelors,2017,New Delhi,3,24,Male,No,2,0
1191,Bachelors,2017,New Delhi,2,25,Male,No,3,0
2326,Bachelors,2013,Pune,1,26,Female,No,4,1
132,Masters,2016,New Delhi,3,27,Male,No,5,0
2183,Bachelors,2014,Bangalore,3,28,Male,No,2,0
2844,Masters,2017,Pune,2,26,Female,No,4,1
4009,Bachelors,2012,Bangalore,1,28,Female,Yes,1,0
4481,Bachelors,2013,Bangalore,3,24,Male,No,2,0
1426,Bachelors,2017,Bangalore,3,27,Male,No,5,1
3373,Bachelors,2014,Pune,3,34,Female,No,2,1
3302,Bachelors,2016,Bangalore,1,39,Male,No,2,0
2003,Bachelors,2014,Bangalore,3,29,Male,Yes,2,0
443,Bachelors,2014,Pune,3,25,Male,No,3,0
1188,Bachelors,2014,Pune,3,27,Female,No,5,1
1791,Bachelors,2014,Bangalore,3,26,Male,No,4,0
3045,Bachelors,2013,Bangalore,3,37,Female,No,5,0
4458,Bachelors,2013,Pune,1,33,Female,No,0,1
4457,Bachelors,2016,Bangalore,3,33,Male,No,0,0
2797,Bachelors,2017,Bangalore,3,29,Male,No,3,0
787,Bachelors,2018,Bangalore,3,24,Male,No,2,1
3586,Bachelors,2017,New Delhi,2,33,Male,No,5,0
994,Bachelors,2014,Bangalore,3,24,Male,No,2,0
1469,Bachelors,2017,Pune,2,28,Male,No,0,1
1182,Bachelors,2013,New Delhi,1,28,Female,No,5,1
2984,Bachelors,2017,Bangalore,3,29,Male,No,1,0
912,Bachelors,2012,Bangalore,3,26,Male,No,4,0
3624,Masters,2017,Pune,1,39,Male,No,0,0
1889,Masters,2017,Pune,3,27,Male,No,5,1
682,Bachelors,2012,Pune,3,25,Male,No,3,0
3238,Bachelors,2017,Pune,2,41,Female,No,2,1
2066,Bachelors,2012,Bangalore,3,26,Male,No,4,1
82,Bachelors,2016,Bangalore,3,38,Male,No,5,0
4637,Bachelors,2018,Bangalore,3,32,Male,Yes,2,1
3247,Bachelors,2012,Bangalore,3,41,Female,No,4,0
3040,Bachelors,2014,Bangalore,3,33,Male,No,4,0
158,Bachelors,2015,Bangalore,3,25,Male,No,3,1
1851,Masters,2017,New Delhi,2,27,Female,No,5,1
2001,Bachelors,2016,New Delhi,3,27,Female,Yes,5,0
53,Bachelors,2014,Bangalore,3,31,Female,Yes,5,0
2437,Bachelors,2014,Bangalore,3,27,Male,No,5,0
4355,Bachelors,2017,New Delhi,2,40,Female,No,5,0
1880,Bachelors,2017,Bangalore,3,26,Female,No,4,0
4459,Masters,2017,Pune,2,30,Male,Yes,2,1
1146,Bachelors,2017,Bangalore,3,27,Male,No,5,0
423,Bachelors,2017,Pune,2,27,Male,No,5,0
2595,Bachelors,2014,Bangalore,3,26,Female,Yes,4,0
2272,Bachelors,2014,Pune,3,29,Male,No,2,0
870,Bachelors,2012,New Delhi,3,26,Female,Yes,4,0
2025,Bachelors,2013,Bangalore,3,28,Male,Yes,1,0
2277,Bachelors,2014,New Delhi,3,27,Female,No,5,0
2939,Bachelors,2012,New Delhi,3,27,Female,No,5,1
3324,Masters,2017,Pune,3,31,Male,No,3,1
460,Bachelors,2013,Pune,3,24,Male,No,2,0
240,Bachelors,2016,Pune,3,25,Male,No,3,0
11,Bachelors,2016,Pune,3,34,Male,No,3,0
2765,Bachelors,2013,Pune,3,28,Male,No,5,0
149,Bachelors,2015,Pune,3,26,Male,No,4,0
4273,Bachelors,2015,Pune,3,32,Male,No,0,0
591,Masters,2016,New Delhi,3,27,Male,No,5,1
2636,Bachelors,2014,Pune,3,26,Male,No,4,0
3517,Bachelors,2012,Bangalore,3,36,Male,No,5,0
2871,Bachelors,2017,New Delhi,2,30,Male,No,4,0
4592,Bachelors,2013,New Delhi,3,28,Female,No,0,1
1978,Masters,2013,New Delhi,3,25,Male,No,3,1
691,Bachelors,2013,Pune,3,27,Male,No,5,0
3529,Bachelors,2017,Pune,3,31,Female,No,0,1
2287,Masters,2013,New Delhi,3,26,Female,No,4,1
4454,Bachelors,2013,Bangalore,3,28,Male,No,5,0
4066,Bachelors,2012,Bangalore,3,37,Male,No,4,1
1881,Masters,2017,New Delhi,3,26,Male,No,4,0
452,Bachelors,2014,Bangalore,3,25,Female,No,3,0
1630,Masters,2017,New Delhi,2,27,Female,No,5,0
178,Bachelors,2014,New Delhi,3,24,Female,No,2,0
3301,Bachelors,2016,Bangalore,3,34,Male,Yes,2,0
497,Bachelors,2016,Bangalore,3,28,Female,No,3,0
1898,Bachelors,2017,New Delhi,2,28,Female,No,2,0
3591,Bachelors,2012,Bangalore,3,35,Male,No,1,1
2337,Bachelors,2018,Bangalore,3,26,Male,No,4,1
3698,Bachelors,2015,Bangalore,3,38,Male,No,5,0
1144,Bachelors,2013,Pune,3,27,Male,No,5,0
634,Bachelors,2017,Bangalore,3,27,Male,No,5,0
1792,Bachelors,2013,New Delhi,3,26,Female,No,4,0
2208,Bachelors,2012,Bangalore,3,26,Male,No,4,0
2809,Bachelors,2017,New Delhi,2,26,Male,No,4,0
3578,Masters,2015,New Delhi,3,39,Female,No,2,0
3435,Bachelors,2017,Bangalore,3,35,Male,No,1,1
110,Bachelors,2015,Bangalore,3,27,Female,No,5,0
2406,Bachelors,2013,Bangalore,3,26,Male,No,4,0
4267,Bachelors,2017,New Delhi,2,34,Female,No,4,0
4389,Bachelors,2015,Pune,2,26,Female,No,4,1
4079,Bachelors,2014,Pune,3,33,Male,No,4,0
3510,Bachelors,2013,New Delhi,3,41,Female,No,1,0
1229,PHD,2016,New Delhi,3,27,Male,No,5,0
2138,PHD,2013,New Delhi,3,27,Female,Yes,5,0
1145,Bachelors,2015,Bangalore,3,27,Female,No,5,0
3844,Bachelors,2017,Bangalore,3,31,Female,No,2,0
4322,Bachelors,2018,Bangalore,3,35,Female,No,2,1
1705,Bachelors,2014,Bangalore,3,26,Male,No,4,0
588,Bachelors,2014,Bangalore,3,27,Male,No,5,0
2979,Bachelors,2015,Pune,2,26,Female,Yes,4,1
777,Bachelors,2013,Bangalore,3,26,Male,No,4,0
1193,Bachelors,2012,New Delhi,3,26,Female,No,4,0
1078,Bachelors,2012,Bangalore,3,24,Male,No,2,0
2959,Bachelors,2014,Bangalore,3,29,Female,No,2,0
4129,Bachelors,2014,New Delhi,3,40,Female,No,3,0
1769,Bachelors,2013,Bangalore,3,26,Male,No,4,0
2652,PHD,2018,Bangalore,3,28,Male,No,2,1
1235,Bachelors,2017,Bangalore,3,27,Female,No,5,0
2646,Bachelors,2012,Bangalore,3,28,Female,No,2,0
3097,Bachelors,2017,New Delhi,2,33,Female,No,2,0
2890,Masters,2017,New Delhi,3,29,Male,No,2,0
3042,Bachelors,2014,Bangalore,3,35,Female,No,2,1
1813,Bachelors,2015,New Delhi,3,25,Male,No,3,0
1864,Bachelors,2014,New Delhi,3,25,Female,No,3,0
2536,Bachelors,2017,Bangalore,3,28,Male,No,4,0
2328,Bachelors,2015,Bangalore,3,28,Female,No,1,0
4604,Bachelors,2015,Pune,2,38,Male,No,2,1
254,Masters,2018,New Delhi,3,24,Female,Yes,2,1
4132,Bachelors,2017,New Delhi,3,40,Male,No,1,0
752,Bachelors,2015,Bangalore,3,25,Male,No,3,1
2191,Masters,2017,New Delhi,3,29,Male,No,1,0
3804,Bachelors,2014,Bangalore,3,35,Male,No,2,0
2504,Bachelors,2013,Pune,3,29,Male,Yes,2,0
2682,Bachelors,2014,Bangalore,3,27,Female,No,5,0
1102,Masters,2012,New Delhi,3,27,Male,Yes,5,1
1868,Bachelors,2018,Pune,1,26,Male,Yes,4,0
2912,Bachelors,2016,New Delhi,3,26,Female,No,4,0
583,Masters,2017,New Delhi,2,26,Female,No,4,0
4400,Bachelors,2017,Pune,2,22,Female,No,0,1
332,Bachelors,2015,Bangalore,3,24,Female,No,2,0
835,Masters,2015,New Delhi,3,28,Female,No,1,1
4055,Bachelors,2012,Pune,3,24,Male,No,2,0
812,Bachelors,2016,New Delhi,3,28,Female,Yes,3,0
4393,Bachelors,2014,Bangalore,3,22,Female,No,0,0
3060,Masters,2017,New Delhi,2,35,Male,Yes,2,0
2130,Bachelors,2012,Bangalore,3,26,Male,No,4,0
3012,Bachelors,2015,Bangalore,3,37,Male,Yes,3,0
3777,Masters,2017,New Delhi,2,37,Female,No,2,0
3648,Bachelors,2015,New Delhi,3,32,Female,No,2,0
2221,Bachelors,2018,Pune,3,29,Male,Yes,1,1
3872,PHD,2018,New Delhi,3,40,Male,No,3,1
88,Bachelors,2014,Bangalore,3,28,Male,No,4,0
372,Bachelors,2014,Pune,1,26,Female,No,4,1
2864,Bachelors,2013,Bangalore,3,26,Female,No,4,0
1915,Bachelors,2014,Bangalore,3,27,Male,No,5,0
1772,Masters,2017,Bangalore,2,26,Female,No,4,0
48,Masters,2017,New Delhi,2,34,Male,No,0,0
2443,Bachelors,2014,Bangalore,3,27,Male,No,5,0
1011,Masters,2013,New Delhi,3,27,Male,No,5,0
1449,Bachelors,2013,Pune,2,28,Male,Yes,0,1
234,Masters,2015,Pune,2,25,Female,No,3,0
2517,Bachelors,2017,New Delhi,3,30,Female,Yes,3,0
2856,Bachelors,2016,Pune,2,29,Male,No,3,1
2226,Masters,2017,New Delhi,3,26,Male,No,4,1
1593,Masters,2015,New Delhi,3,28,Male,No,2,0
4418,Bachelors,2017,Bangalore,3,28,Male,No,0,0
743,Bachelors,2015,Bangalore,3,27,Female,No,5,0
1084,Bachelors,2013,Bangalore,3,25,Male,No,3,0
841,Masters,2015,Pune,2,25,Female,No,3,1
604,Bachelors,2016,Bangalore,3,27,Male,Yes,5,0
845,Bachelors,2014,Pune,3,27,Male,No,5,0
1577,Bachelors,2015,Bangalore,3,25,Male,No,3,0
3871,Bachelors,2018,Bangalore,3,37,Male,No,5,1
2903,Masters,2017,New Delhi,2,30,Male,No,2,0
1900,PHD,2014,New Delhi,3,25,Male,No,3,0
4174,Bachelors,2018,Bangalore,3,35,Male,Yes,5,1
4069,Masters,2013,New Delhi,2,22,Male,Yes,0,1
2234,Bachelors,2013,Bangalore,1,30,Male,No,1,0
732,Bachelors,2013,Bangalore,3,27,Male,No,5,0
917,Bachelors,2017,New Delhi,2,25,Male,No,3,0
1556,Bachelors,2013,Pune,1,26,Female,No,4,1
4498,Bachelors,2013,Pune,2,37,Male,Yes,5,0
3378,Masters,2013,New Delhi,2,32,Male,No,2,1
4029,Bachelors,2014,Pune,2,32,Male,No,3,1
2459,Masters,2014,New Delhi,3,30,Male,Yes,2,0
2605,Bachelors,2013,Pune,3,30,Male,No,4,0
867,Bachelors,2016,New Delhi,3,27,Female,No,5,0
4144,Bachelors,2014,Bangalore,3,22,Male,No,0,1
1245,Bachelors,2015,Bangalore,3,28,Male,No,3,0
2060,Bachelors,2017,New Delhi,3,26,Male,No,4,0
157,Bachelors,2012,Bangalore,3,24,Male,No,2,1
4297,Bachelors,2013,Bangalore,3,26,Female,No,4,0
2070,PHD,2015,New Delhi,2,29,Female,Yes,1,0
2869,Bachelors,2017,Pune,3,30,Male,No,0,0
2739,Bachelors,2015,Bangalore,3,29,Male,No,1,0
1330,Bachelors,2014,Bangalore,3,25,Male,Yes,3,0
4598,Bachelors,2018,Bangalore,3,31,Male,No,0,1
1514,Masters,2013,New Delhi,3,26,Male,No,4,1
4332,Bachelors,2016,Pune,1,32,Male,No,2,0
1459,Bachelors,2017,Bangalore,3,24,Male,No,2,0
1062,Bachelors,2016,New Delhi,3,26,Male,No,4,0
735,Bachelors,2017,New Delhi,1,25,Female,No,3,0
700,Masters,2017,New Delhi,2,26,Female,No,4,0
3158,Bachelors,2016,Bangalore,3,36,Female,No,5,1
925,Bachelors,2016,Bangalore,3,26,Male,No,4,0
3684,Masters,2018,Pune,3,40,Male,No,2,1
4433,Masters,2015,Pune,3,27,Female,No,5,1
3612,Bachelors,2015,New Delhi,3,40,Male,No,3,1
2400,Bachelors,2016,Bangalore,3,27,Male,No,5,0
955,Masters,2017,New Delhi,3,26,Male,No,4,0
4329,Bachelors,2014,Bangalore,3,22,Female,No,0,1
3666,Bachelors,2013,Bangalore,3,35,Male,Yes,1,0
2500,Bachelors,2015,Pune,3,29,Female,No,3,1
3229,Masters,2014,Pune,2,33,Female,No,5,0
944,Bachelors,2017,New Delhi,3,26,Female,No,4,0
1653,Bachelors,2017,New Delhi,3,26,Female,No,4,0
1528,Bachelors,2014,Pune,2,25,Female,No,3,1
210,Bachelors,2017,Bangalore,3,27,Male,No,5,0
1679,Masters,2017,Bangalore,3,25,Male,No,3,0
250,Bachelors,2016,Bangalore,1,28,Female,No,2,0
1848,Bachelors,2016,Bangalore,3,26,Male,No,4,0
2397,Bachelors,2017,New Delhi,2,26,Male,No,4,0
2054,PHD,2016,Bangalore,3,29,Female,No,1,0
